tmdb_id,movie_id
8617.0,302
8676.0,303
8690.0,304
8767.0,305
8769.0,306
8848.0,307
8849.0,308
8850.0,309
8871.0,310
8900.0,311
8906.0,312
8909.0,313
8931.0,314
8940.0,315
8966.0,316
8967.0,317
8970.0,318
8977.0,319
8978.0,320
8982.0,321
8999.0,322
9009.0,323
9026.0,324
9030.0,325
9039.0,326
9044.0,327
9058.0,328
9062.0,329
9072.0,330
9089.0,331
9093.0,332
9102.0,333
9208.0,334
9254.0,335
9264.0,336
9291.0,337
9306.0,338
9313.0,339
9314.0,340
9323.0,341
9325.0,342
9327.0,343
9333.0,344
9344.0,345
9361.0,346
9364.0,347
9403.0,348
9410.0,349
9411.0,350
9423.0,351
9425.0,352
9426.0,353
9444.0,354
9491.0,355
9503.0,356
9509.0,357
9541.0,358
9542.0,359
9568.0,360
9587.0,361
9599.0,362
9606.0,363
9608.0,364
9609.0,365
9616.0,366
9650.0,367
9654.0,368
9656.0,369
9665.0,370
9669.0,371
9681.0,372
9682.0,373
9690.0,374
9700.0,375
9706.0,376
9708.0,377
9717.0,378
9722.0,379
9737.0,380
9738.0,381
9748.0,382
9753.0,383
9763.0,384
9769.0,385
9777.0,386
9792.0,387
9794.0,388
9799.0,389
9807.0,390
9820.0,391
9822.0,392
9828.0,393
9833.0,394
9838.0,395
9874.0,396
9890.0,397
9895.0,398
9899.0,399
9900.0,400
9927.0,401
9963.0,402
9982.0,403
9986.0,404
10007.0,405
10019.0,406
10020.0,407
10023.0,408
10024.0,409
10025.0,410
10042.0,411
10046.0,412
10053.0,413
10063.0,414
10065.0,415
10066.0,416
10067.0,417
10070.0,418
10076.0,419
10083.0,420
10093.0,421
10098.0,422
10139.0,423
10145.0,424
10168.0,425
10200.0,426
10204.0,427
10210.0,428
10212.0,429
10250.0,430
10260.0,431
10264.0,432
10275.0,433
10289.0,434
10294.0,435
10305.0,436
10311.0,437
10317.0,438
10330.0,439
10348.0,440
10354.0,441
10356.0,442
10360.0,443
10398.0,444
10401.0,445
10415.0,446
10420.0,447
10447.0,448
10452.0,449
10461.0,450
10491.0,451
10492.0,452
10510.0,453
10528.0,454
10533.0,455
10543.0,456
10545.0,457
10549.0,458
10556.0,459
10562.0,460
10564.0,461
10575.0,462
10577.0,463
10584.0,464
10588.0,465
10591.0,466
10593.0,467
10599.0,468
10601.0,469
10625.0,470
10632.0,471
10643.0,472
10649.0,473
10654.0,474
10672.0,475
10699.0,476
10717.0,477
10727.0,478
10728.0,479
10730.0,480
10733.0,481
10740.0,482
10741.0,483
10755.0,484
10778.0,485
10832.0,486
10843.0,487
10844.0,488
10847.0,489
10868.0,490
10879.0,491
10881.0,492
10882.0,493
10885.0,494
10900.0,495
10908.0,496
10912.0,497
10929.0,498
10943.0,499
10949.0,500
10995.0,501
11005.0,502
11007.0,503
11010.0,504
11027.0,505
11033.0,506
11045.0,507
11064.0,508
11066.0,509
11085.0,510
11099.0,511
11188.0,512
11224.0,513
11228.0,514
11236.0,515
11239.0,516
11281.0,517
11303.0,518
11316.0,519
11322.0,520
11323.0,521
11332.0,522
11342.0,523
11348.0,524
11358.0,525
11362.0,526
11366.0,527
11376.0,528
11377.0,529
11384.0,530
11406.0,531
11415.0,532
11421.0,533
11427.0,534
11431.0,535
11455.0,536
11459.0,537
11471.0,538
11494.0,539
11535.0,540
11564.0,541
11584.0,542
11594.0,543
11603.0,544
11616.0,545
11618.0,546
11633.0,547
11638.0,548
11642.0,549
11652.0,550
11670.0,551
11673.0,552
11761.0,553
11791.0,554
11801.0,555
11813.0,556
11835.0,557
11845.0,558
11846.0,559
11850.0,560
11853.0,561
11859.0,562
11860.0,563
11868.0,564
11886.0,565
11890.0,566
11902.0,567
11910.0,568
11927.0,569
11970.0,570
11975.0,571
12088.0,572
12092.0,573
12097.0,574
12106.0,575
12116.0,576
12122.0,577
12142.0,578
12146.0,579
12155.0,580
12185.0,581
12201.0,582
12219.0,583
12222.0,584
12232.0,585
12254.0,586
12255.0,587
12266.0,588
12313.0,589
12416.0,590
12447.0,591
12473.0,592
12476.0,593
12504.0,594
12519.0,595
12526.0,596
12531.0,597
12574.0,598
12585.0,599
12599.0,600
12677.0,601
12707.0,602
12710.0,603
12779.0,604
12791.0,605
12797.0,606
13006.0,607
13013.0,608
13018.0,609
13098.0,610
13183.0,611
13184.0,612
13188.0,613
13189.0,614
13195.0,615
13200.0,616
13207.0,617
13220.0,618
13255.0,619
13302.0,620
13305.0,621
13333.0,622
13383.0,623
13439.0,624
13455.0,625
13457.0,626
13477.0,627
13498.0,628
13528.0,629
13548.0,630
13572.0,631
13576.0,632
13613.0,633
13650.0,634
13652.0,635
13666.0,636
13685.0,637
13698.0,638
13710.0,639
13765.0,640
13847.0,641
13848.0,642
13852.0,643
13885.0,644
13903.0,645
13910.0,646
13949.0,647
13972.0,648
13973.0,649
13991.0,650
13995.0,651
14012.0,652
14070.0,653
14096.0,654
14126.0,655
14157.0,656
14254.0,657
14277.0,658
14289.0,659
14320.0,660
14372.0,661
14410.0,662
14435.0,663
14449.0,664
14459.0,665
14462.0,666
14488.0,667
14489.0,668
14522.0,669
14549.0,670
14564.0,671
14577.0,672
14597.0,673
14635.0,674
14652.0,675
14653.0,676
14688.0,677
14805.0,678
14806.0,679
14833.0,680
14838.0,681
14851.0,682
14908.0,683
14979.0,684
15003.0,685
15016.0,686
15022.0,687
15050.0,688
15052.0,689
15056.0,690
15163.0,691
15177.0,692
15201.0,693
15233.0,694
15260.0,695
15310.0,696
15356.0,697
15363.0,698
15390.0,699
15392.0,700
15420.0,701
15425.0,702
15458.0,703
15466.0,704
15484.0,705
15514.0,706
15525.0,707
15600.0,708
15644.0,709
15648.0,710
15712.0,711
15716.0,712
15719.0,713
15821.0,714
15850.0,715
15912.0,716
15915.0,717
15917.0,718
15961.0,719
15976.0,720
15983.0,721
16003.0,722
16007.0,723
16017.0,724
16022.0,725
16026.0,726
16082.0,727
16217.0,728
16225.0,729
16236.0,730
16247.0,731
16300.0,732
16309.0,733
16313.0,734
16342.0,735
16372.0,736
16385.0,737
16395.0,738
16420.0,739
16535.0,740
16608.0,741
16635.0,742
16636.0,743
16639.0,744
16710.0,745
16716.0,746
16859.0,747
16885.0,748
16888.0,749
16899.0,750
16933.0,751
16939.0,752
16999.0,753
17000.0,754
17003.0,755
17081.0,756
17122.0,757
17130.0,758
17131.0,759
17175.0,760
17182.0,761
17189.0,762
17200.0,763
17209.0,764
17240.0,765
17285.0,766
17288.0,767
17593.0,768
17604.0,769
17605.0,770
17639.0,771
17663.0,772
17770.0,773
17804.0,774
17820.0,775
17845.0,776
17868.0,777
17912.0,778
17961.0,779
17979.0,780
18056.0,781
18087.0,782
18093.0,783
18197.0,784
18217.0,785
18240.0,786
18329.0,787
18379.0,788
18398.0,789
18400.0,790
18405.0,791
18410.0,792
18466.0,793
18501.0,794
18555.0,795
18575.0,796
18633.0,797
18635.0,798
18665.0,799
18684.0,800
18725.0,801
18734.0,802
18747.0,803
18777.0,804
18823.0,805
18897.0,806
18908.0,807
18975.0,808
18984.0,809
18988.0,810
18990.0,811
18993.0,812
19009.0,813
19019.0,814
19021.0,815
19034.0,816
19064.0,817
19101.0,818
19103.0,819
19114.0,820
19116.0,821
19185.0,822
19312.0,823
19345.0,824
19398.0,825
19507.0,826
19550.0,827
19610.0,828
19621.0,829
19658.0,830
19661.0,831
19721.0,832
19851.0,833
19904.0,834
19918.0,835
19988.0,836
20034.0,837
20088.0,838
20193.0,839
20256.0,840
20294.0,841
20322.0,842
20323.0,843
20371.0,844
20372.0,845
20417.0,846
20457.0,847
20465.0,848
20508.0,849
20534.0,850
20575.0,851
20617.0,852
20621.0,853
20630.0,854
20637.0,855
20662.0,856
20735.0,857
20787.0,858
20899.0,859
20978.0,860
20992.0,861
21036.0,862
21143.0,863
21182.0,864
21193.0,865
21202.0,866
21208.0,867
21260.0,868
21317.0,869
21332.0,870
21380.0,871
21382.0,872
21407.0,873
21612.0,874
21657.0,875
21789.0,876
22025.0,877
22094.0,878
22154.0,879
22156.0,880
22177.0,881
22213.0,882
22273.0,883
22376.0,884
22422.0,885
22488.0,886
22536.0,887
22575.0,888
22599.0,889
22638.0,890
22705.0,891
22718.0,892
22744.0,893
22787.0,894
22797.0,895
22815.0,896
22825.0,897
22828.0,898
22874.0,899
22894.0,900
22998.0,901
23020.0,902
23023.0,903
23173.0,904
23174.0,905
23305.0,906
23404.0,907
23476.0,908
23488.0,909
23568.0,910
23691.0,911
23764.0,912
23830.0,913
23962.0,914
24008.0,915
24029.0,916
24034.0,917
24050.0,918
24062.0,919
24105.0,920
24124.0,921
24173.0,922
24190.0,923
24202.0,924
24226.0,925
24229.0,926
24428.0,927
24453.0,928
24461.0,929
24499.0,930
24510.0,931
24648.0,932
24711.0,933
24790.0,934
24795.0,935
24821.0,936
24832.0,937
24877.0,938
24976.0,939
25004.0,940
25073.0,941
25095.0,942
25137.0,943
25151.0,944
25195.0,945
25228.0,946
25293.0,947
25312.0,948
25407.0,949
25438.0,950
25551.0,951
25597.0,952
25600.0,953
25675.0,954
25694.0,955
25739.0,956
25754.0,957
25781.0,958
25831.0,959
25876.0,960
25892.0,961
25898.0,962
25922.0,963
26147.0,964
26171.0,965
26177.0,966
26201.0,967
26219.0,968
26222.0,969
26233.0,970
26300.0,971
26325.0,972
26336.0,973
26338.0,974
26466.0,975
26499.0,976
26503.0,977
26538.0,978
26557.0,979
26559.0,980
26583.0,981
26594.0,982
26612.0,983
26674.0,984
26748.0,985
26832.0,986
26842.0,987
26866.0,988
26893.0,989
26895.0,990
26919.0,991
26953.0,992
26984.0,993
27004.0,994
27022.0,995
27053.0,996
27066.0,997
27074.0,998
27099.0,999
27116.0,1000
27137.0,1001
27232.0,1002
27258.0,1003
27265.0,1004
27294.0,1005
27297.0,1006
27312.0,1007
27318.0,1008
27324.0,1009
27328.0,1010
27346.0,1011
27361.0,1012
27399.0,1013
27419.0,1014
27429.0,1015
27442.0,1016
27502.0,1017
27504.0,1018
27519.0,1019
27551.0,1020
27576.0,1021
27582.0,1022
27584.0,1023
27594.0,1024
27630.0,1025
27632.0,1026
27646.0,1027
27648.0,1028
27686.0,1029
27726.0,1030
27742.0,1031
27910.0,1032
27920.0,1033
27932.0,1034
28047.0,1035
28059.0,1036
28110.0,1037
28137.0,1038
28190.0,1039
28229.0,1040
28238.0,1041
28287.0,1042
28333.0,1043
28431.0,1044
28467.0,1045
28468.0,1046
28479.0,1047
28480.0,1048
28481.0,1049
28486.0,1050
28487.0,1051
28501.0,1052
28512.0,1053
28529.0,1054
28555.0,1055
28627.0,1056
28665.0,1057
28740.0,1058
28779.0,1059
28844.0,1060
28850.0,1061
28856.0,1062
28891.0,1063
28933.0,1064
29056.0,1065
29094.0,1066
29100.0,1067
29111.0,1068
29184.0,1069
29266.0,1070
29286.0,1071
29365.0,1072
29400.0,1073
29427.0,1074
29429.0,1075
29448.0,1076
29453.0,1077
29562.0,1078
29565.0,1079
29572.0,1080
29611.0,1081
29621.0,1082
29657.0,1083
29705.0,1084
29798.0,1085
29805.0,1086
29833.0,1087
29887.0,1088
29908.0,1089
29911.0,1090
29933.0,1091
29955.0,1092
29993.0,1093
30071.0,1094
30072.0,1095
30091.0,1096
30127.0,1097
30141.0,1098
30163.0,1099
30286.0,1100
30301.0,1101
30442.0,1102
30460.0,1103
30527.0,1104
30529.0,1105
30547.0,1106
30576.0,1107
30613.0,1108
30624.0,1109
30636.0,1110
30653.0,1111
30685.0,1112
30711.0,1113
30726.0,1114
30753.0,1115
30784.0,1116
30796.0,1117
30883.0,1118
30891.0,1119
30909.0,1120
30919.0,1121
30923.0,1122
30973.0,1123
31002.0,1124
31013.0,1125
31016.0,1126
31046.0,1127
31067.0,1128
31174.0,1129
31218.0,1130
31247.0,1131
31332.0,1132
31342.0,1133
31364.0,1134
31407.0,1135
31413.0,1136
31456.0,1137
31465.0,1138
31511.0,1139
31590.0,1140
31602.0,1141
31623.0,1142
31672.0,1143
31678.0,1144
31685.0,1145
31696.0,1146
31850.0,1147
31909.0,1148
31920.0,1149
31977.0,1150
31987.0,1151
31993.0,1152
32046.0,1153
32093.0,1154
32122.0,1155
32124.0,1156
32146.0,1157
32171.0,1158
32234.0,1159
32243.0,1160
32261.0,1161
32301.0,1162
32407.0,1163
32546.0,1164
32569.0,1165
32584.0,1166
32593.0,1167
32612.0,1168
32623.0,1169
32631.0,1170
32643.0,1171
32653.0,1172
33020.0,1173
33107.0,1174
33134.0,1175
33200.0,1176
33254.0,1177
33341.0,1178
33374.0,1179
33429.0,1180
33436.0,1181
33521.0,1182
33558.0,1183
33736.0,1184
33754.0,1185
33788.0,1186
33974.0,1187
34052.0,1188
34063.0,1189
34068.0,1190
34069.0,1191
34148.0,1192
34213.0,1193
34280.0,1194
34380.0,1195
34482.0,1196
34588.0,1197
34658.0,1198
34662.0,1199
34803.0,1200
34870.0,1201
35026.0,1202
35031.0,1203
35109.0,1204
35122.0,1205
35164.0,1206
35166.0,1207
35216.0,1208
35302.0,1209
35327.0,1210
35471.0,1211
35558.0,1212
35705.0,1213
35789.0,1214
35813.0,1215
35852.0,1216
35920.0,1217
35925.0,1218
36074.0,1219
36093.0,1220
36102.0,1221
36107.0,1222
36161.0,1223
36179.0,1224
36194.0,1225
36196.0,1226
36204.0,1227
36219.0,1228
36220.0,1229
36228.0,1230
36233.0,1231
36276.0,1232
36288.0,1233
36325.0,1234
36344.0,1235
36355.0,1236
36373.0,1237
36391.0,1238
36404.0,1239
36557.0,1240
36560.0,1241
36610.0,1242
36686.0,1243
36712.0,1244
36741.0,1245
36869.0,1246
36951.0,1247
36965.0,1248
37128.0,1249
37130.0,1250
37131.0,1251
37135.0,1252
37141.0,1253
37191.0,1254
37233.0,1255
37257.0,1256
37293.0,1257
37302.0,1258
37315.0,1259
37335.0,1260
37342.0,1261
37414.0,1262
37430.0,1263
37444.0,1264
37454.0,1265
37464.0,1266
37519.0,1267
37627.0,1268
37629.0,1269
37640.0,1270
37684.0,1271
37736.0,1272
37773.0,1273
37793.0,1274
37813.0,1275
37821.0,1276
37833.0,1277
37836.0,1278
37865.0,1279
37937.0,1280
37959.0,1281
37977.0,1282
38047.0,1283
38065.0,1284
38073.0,1285
38084.0,1286
38099.0,1287
38150.0,1288
38166.0,1289
38183.0,1290
38185.0,1291
38201.0,1292
38275.0,1293
38304.0,1294
38321.0,1295
38323.0,1296
38357.0,1297
38362.0,1298
38363.0,1299
38396.0,1300
38413.0,1301
38468.0,1302
38472.0,1303
38516.0,1304
38577.0,1305
38602.0,1306
38651.0,1307
38655.0,1308
38702.0,1309
38716.0,1310
38745.0,1311
38757.0,1312
38937.0,1313
38962.0,1314
38996.0,1315
39038.0,1316
39067.0,1317
39075.0,1318
39083.0,1319
39084.0,1320
39137.0,1321
39213.0,1322
39256.0,1323
39274.0,1324
39287.0,1325
39293.0,1326
39349.0,1327
39382.0,1328
39395.0,1329
39400.0,1330
39513.0,1331
39514.0,1332
39681.0,1333
39793.0,1334
39814.0,1335
39844.0,1336
39861.0,1337
39884.0,1338
39888.0,1339
39894.0,1340
39899.0,1341
39924.0,1342
39925.0,1343
39982.0,1344
40028.0,1345
40030.0,1346
40146.0,1347
40169.0,1348
40180.0,1349
40213.0,1350
40241.0,1351
40244.0,1352
40341.0,1353
40345.0,1354
40368.0,1355
40430.0,1356
40447.0,1357
40466.0,1358
40480.0,1359
40618.0,1360
40687.0,1361
40724.0,1362
40767.0,1363
40886.0,1364
40918.0,1365
40982.0,1366
41010.0,1367
41118.0,1368
41149.0,1369
41187.0,1370
41201.0,1371
41223.0,1372
41271.0,1373
41283.0,1374
41289.0,1375
41499.0,1376
41547.0,1377
41549.0,1378
41552.0,1379
41609.0,1380
41666.0,1381
41671.0,1382
41759.0,1383
41814.0,1384
41951.0,1385
41963.0,1386
41977.0,1387
42008.0,1388
42009.0,1389
42033.0,1390
42112.0,1391
42143.0,1392
42147.0,1393
42149.0,1394
42188.0,1395
42193.0,1396
42457.0,1397
42495.0,1398
42607.0,1399
42627.0,1400
42651.0,1401
42667.0,1402
42671.0,1403
42723.0,1404
42735.0,1405
42801.0,1406
42812.0,1407
42884.0,1408
42898.0,1409
42903.0,1410
42904.0,1411
42939.0,1412
42968.0,1413
43014.0,1414
43027.0,1415
43041.0,1416
43043.0,1417
43044.0,1418
43047.0,1419
43074.0,1420
43125.0,1421
43197.0,1422
43328.0,1423
43340.0,1424
43382.0,1425
43388.0,1426
43416.0,1427
43436.0,1428
43444.0,1429
43459.0,1430
43484.0,1431
43532.0,1432
43549.0,1433
43594.0,1434
43631.0,1435
43642.0,1436
43666.0,1437
43689.0,1438
43699.0,1439
43739.0,1440
43742.0,1441
43770.0,1442
43773.0,1443
43809.0,1444
43857.0,1445
43874.0,1446
43880.0,1447
43890.0,1448
43891.0,1449
43892.0,1450
43893.0,1451
43899.0,1452
43902.0,1453
43947.0,1454
43974.0,1455
43978.0,1456
44003.0,1457
44022.0,1458
44048.0,1459
44113.0,1460
44117.0,1461
44134.0,1462
44136.0,1463
44137.0,1464
44164.0,1465
44227.0,1466
44247.0,1467
44264.0,1468
44282.0,1469
44357.0,1470
44363.0,1471
44369.0,1472
44381.0,1473
44408.0,1474
44435.0,1475
44450.0,1476
44494.0,1477
44513.0,1478
44625.0,1479
44639.0,1480
44655.0,1481
44662.0,1482
44674.0,1483
44789.0,1484
44859.0,1485
44886.0,1486
44899.0,1487
44932.0,1488
44945.0,1489
44968.0,1490
45020.0,1491
45042.0,1492
45132.0,1493
45142.0,1494
45149.0,1495
45176.0,1496
45184.0,1497
45202.0,1498
45211.0,1499
45259.0,1500
45317.0,1501
45335.0,1502
45361.0,1503
45379.0,1504
45430.0,1505
45435.0,1506
45442.0,1507
45452.0,1508
45454.0,1509
45463.0,1510
45479.0,1511
45537.0,1512
45631.0,1513
45650.0,1514
45663.0,1515
45697.0,1516
45712.0,1517
45722.0,1518
45759.0,1519
45871.0,1520
45926.0,1521
45939.0,1522
46015.0,1523
46126.0,1524
46143.0,1525
46184.0,1526
46195.0,1527
46203.0,1528
46219.0,1529
46221.0,1530
46222.0,1531
46261.0,1532
46330.0,1533
46531.0,1534
46623.0,1535
46649.0,1536
46809.0,1537
46817.0,1538
46827.0,1539
46982.0,1540
47072.0,1541
47105.0,1542
47113.0,1543
47168.0,1544
47177.0,1545
47212.0,1546
47238.0,1547
47240.0,1548
47251.0,1549
47257.0,1550
47288.0,1551
47329.0,1552
47333.0,1553
47345.0,1554
47406.0,1555
47423.0,1556
47447.0,1557
47466.0,1558
47595.0,1559
47608.0,1560
47654.0,1561
47673.0,1562
47697.0,1563
47698.0,1564
47793.0,1565
47800.0,1566
47808.0,1567
47848.0,1568
47876.0,1569
47916.0,1570
47980.0,1571
48018.0,1572
48138.0,1573
48161.0,1574
48171.0,1575
48173.0,1576
48199.0,1577
48233.0,1578
48276.0,1579
48289.0,1580
48337.0,1581
48358.0,1582
48374.0,1583
48387.0,1584
48393.0,1585
48488.0,1586
48600.0,1587
48605.0,1588
48750.0,1589
48775.0,1590
48819.0,1591
48868.0,1592
48898.0,1593
48913.0,1594
49012.0,1595
49038.0,1596
49046.0,1597
49047.0,1598
49074.0,1599
49102.0,1600
49111.0,1601
49139.0,1602
49146.0,1603
49249.0,1604
49275.0,1605
49319.0,1606
49342.0,1607
49446.0,1608
49457.0,1609
49470.0,1610
49483.0,1611
49542.0,1612
49573.0,1613
49619.0,1614
49701.0,1615
49712.0,1616
49730.0,1617
49735.0,1618
49791.0,1619
49805.0,1620
49852.0,1621
49943.0,1622
49948.0,1623
49969.0,1624
50012.0,1625
50013.0,1626
50076.0,1627
50081.0,1628
50126.0,1629
50204.0,1630
50474.0,1631
50475.0,1632
50512.0,1633
50577.0,1634
50650.0,1635
50724.0,1636
50812.0,1637
50838.0,1638
50900.0,1639
50962.0,1640
51036.0,1641
51071.0,1642
51120.0,1643
51205.0,1644
51228.0,1645
51333.0,1646
51388.0,1647
51445.0,1648
51465.0,1649
51470.0,1650
51550.0,1651
51578.0,1652
51605.0,1653
51719.0,1654
51733.0,1655
51775.0,1656
51776.0,1657
51806.0,1658
51822.0,1659
51825.0,1660
51828.0,1661
51832.0,1662
51862.0,1663
51885.0,1664
51927.0,1665
51939.0,1666
51996.0,1667
52011.0,1668
52041.0,1669
52086.0,1670
52103.0,1671
52239.0,1672
52248.0,1673
52251.0,1674
52364.0,1675
52369.0,1676
52395.0,1677
52451.0,1678
52470.0,1679
52505.0,1680
52556.0,1681
52605.0,1682
52620.0,1683
52779.0,1684
52780.0,1685
52788.0,1686
52799.0,1687
52814.0,1688
52850.0,1689
52853.0,1690
52854.0,1691
52967.0,1692
52998.0,1693
52999.0,1694
53042.0,1695
53060.0,1696
53064.0,1697
53164.0,1698
53214.0,1699
53520.0,1700
53655.0,1701
53872.0,1702
53960.0,1703
53961.0,1704
54001.0,1705
54111.0,1706
54133.0,1707
54146.0,1708
54157.0,1709
54185.0,1710
54219.0,1711
54271.0,1712
54291.0,1713
54300.0,1714
54407.0,1715
54431.0,1716
54551.0,1717
54608.0,1718
54684.0,1719
54796.0,1720
54818.0,1721
54850.0,1722
54860.0,1723
54868.0,1724
54979.0,1725
55066.0,1726
55107.0,1727
55179.0,1728
55191.0,1729
55210.0,1730
55248.0,1731
55557.0,1732
55587.0,1733
55596.0,1734
55615.0,1735
55689.0,1736
55720.0,1737
55785.0,1738
55792.0,1739
55825.0,1740
55852.0,1741
55928.0,1742
56125.0,1743
56271.0,1744
56340.0,1745
56405.0,1746
56451.0,1747
56674.0,1748
56714.0,1749
56764.0,1750
56781.0,1751
56800.0,1752
56942.0,1753
56978.0,1754
56981.0,1755
57018.0,1756
57059.0,1757
57106.0,1758
57182.0,1759
57214.0,1760
57236.0,1761
57387.0,1762
57448.0,1763
57655.0,1764
57744.0,1765
57843.0,1766
57859.0,1767
57942.0,1768
57967.0,1769
57984.0,1770
57985.0,1771
57993.0,1772
58083.0,1773
58151.0,1774
58235.0,1775
58244.0,1776
58405.0,1777
58462.0,1778
58509.0,1779
58626.0,1780
58708.0,1781
58847.0,1782
58943.0,1783
59075.0,1784
59081.0,1785
59118.0,1786
59145.0,1787
59178.0,1788
59349.0,1789
59424.0,1790
59722.0,1791
59744.0,1792
59802.0,1793
59897.0,1794
59961.0,1795
59963.0,1796
60098.0,1797
60104.0,1798
60230.0,1799
60534.0,1800
60607.0,1801
60703.0,1802
60747.0,1803
60807.0,1804
60859.0,1805
60935.0,1806
60966.0,1807
60967.0,1808
61084.0,1809
61218.0,1810
61268.0,1811
61280.0,1812
61404.0,1813
61563.0,1814
61651.0,1815
61689.0,1816
61711.0,1817
61891.0,1818
61954.0,1819
61984.0,1820
62013.0,1821
62046.0,1822
62133.0,1823
62156.0,1824
62177.0,1825
62214.0,1826
62441.0,1827
62518.0,1828
62589.0,1829
62648.0,1830
62676.0,1831
62728.0,1832
62734.0,1833
62752.0,1834
62764.0,1835
62803.0,1836
62847.0,1837
62937.0,1838
62978.0,1839
62980.0,1840
63067.0,1841
63081.0,1842
63115.0,1843
63155.0,1844
63156.0,1845
63207.0,1846
63208.0,1847
63225.0,1848
63265.0,1849
63328.0,1850
63350.0,1851
63374.0,1852
63398.0,1853
63414.0,1854
63481.0,1855
63502.0,1856
63512.0,1857
63517.0,1858
63578.0,1859
63691.0,1860
63703.0,1861
63725.0,1862
63766.0,1863
63768.0,1864
63888.0,1865
63981.0,1866
64022.0,1867
64032.0,1868
64102.0,1869
64201.0,1870
64241.0,1871
64242.0,1872
64294.0,1873
64362.0,1874
64363.0,1875
64504.0,1876
64508.0,1877
64511.0,1878
64524.0,1879
64525.0,1880
